time,accelerometer1,accelerometer2,accelerometer3,magnetic_field1,magnetic_field2,magnetic_field3,orientation1,orientation2,orientation3,gyroscope1,gyroscope2,gyroscope3,gravity1,gravity2,gravity3,linear_acceleration1,linear_acceleration2,linear_acceleration3,rotation_vector1,rotation_vector2,rotation_vector3,rotation_vector4,rotation_vector5,step_counter1,label
2018-02-19 04:51:28.640,8.708063000000001,-4.2654667,2.3122563,-34.37350976,14.5485,13.423822015999999,23.941290884096,62.678255712,-60.887766398527994,0.0049938447569792006,-0.023637451806976,0.0,8.572475,-4.221729,2.2045553,0.13558769,-0.04373789,0.10770106,-0.52840405889984,-0.33035677538176,-0.41052782214912,0.6656730874079999,0.0,0.0,1
2018-02-19 04:51:28.650,8.866041580864,-4.3085520436096,2.2978948063808,-33.52780785700986,14.759217464159375,13.350692506609569,23.913963936255186,62.69839840448518,-60.89355587998567,0.005326745,-0.024503135693154474,0.0,8.572475,-4.221729,2.2045553,0.29356626084096,-0.08682315860352,0.09333951138112,-0.5284369673585582,-0.3304497621330193,-0.41044478560851977,0.6656520604423737,0.0,0.0,1
2018-02-19 04:51:28.660,8.971363681376001,-4.337275568608,2.2500220063871996,-33.916,14.731488721697577,12.769328505432927,23.92349682208683,62.68317477375589,-60.9077281875384,0.0010653763118881837,-0.007990254319445014,0.0,8.572475,-4.221729,2.2045553,0.39888817888128003,-0.11554675486112,0.04546667013504,-0.5283629659231005,-0.33055623790753635,-0.41049945601525706,0.6656240820975835,0.0,0.0,1
2018-02-19 04:51:28.670,8.8923725968,-4.3061585218048,2.2141165654208,-34.359662175056435,13.9385,12.383,23.937596050942915,62.67559942827887,-60.9063859423159,-0.008878059846403276,0.016868404782660638,-0.0026633726,8.572475,-4.221729,2.2045553,0.31989749930176,-0.08442958930176,0.009561317670528001,-0.5283608331086269,-0.33050928535881896,-0.4105553980348153,0.6656145666498848,0.0,0.0,1
2018-02-19 04:51:28.680,8.7224245,-4.303765,2.2117233999999995,-34.678490239999995,14.091003253333334,12.383,23.97900061792,62.648917257600004,-60.898819179456005,-0.015980236000000002,0.038618986227904,-0.0026633726,8.572475,-4.221729,2.2045553,0.149949075,-0.08203602,0.007168173999999999,-0.5283321997184001,-0.33036279369343996,-0.410695946224,0.6656233501183999,0.0,0.0,1
2018-02-19 04:51:28.690,8.593167999999999,-4.3133397,2.1973617,-33.41690134748307,14.5485,12.274871231655379,24.01794965543723,62.62926883708785,-60.87640047296744,-0.012784242143764078,0.0356893570313332,-0.002130752623776367,8.572475,-4.221729,2.2045553,0.020692825,-0.09161091,-0.0071935654,-0.5283507563188614,-0.33010203723223425,-0.41079745890333813,0.6656753198136391,0.0,0.0,1
2018-02-19 04:51:28.700,8.570827122024063,-4.335679727664476,2.1941704056745457,-34.525999999999996,14.5485,11.1935005,24.04151,62.613082999999996,-60.87099499999999,-0.005326745,0.018643608,0.0,8.572475,-4.221729,2.2045553,-0.0016484936660977906,-0.11395093433356088,-0.010384843593497738,-0.5283295,-0.33001485,-0.41087124,0.66568995,0.0,0.0,1
2018-02-19 04:51:28.710,8.600350378752,-4.296584509580801,2.2189066228992,-33.916,15.128,12.962501,24.042122,62.610825,-60.86874399999999,0.005326745,-0.0026633726,0.0026633726,8.572475,-4.221729,2.2045553,0.027875132988416002,-0.07485566832192,0.014351341393536,-0.5283201999999999,-0.33000490000000005,-0.41086146,0.6657083,0.0,0.0,1
2018-02-19 04:51:28.720,8.669765112768001,-4.251104418611201,2.252415528192,-33.916,14.5485,13.5725,24.025648,62.618603,-60.868384999999996,0.01065349,-0.013316861999999999,0.005326745,8.572475,-4.221729,2.2045553,0.097289937277696,-0.02937560486112,0.047860179690624005,-0.5283182,-0.33005059999999997,-0.41078705,0.6657331,0.0,0.0,1
2018-02-19 04:51:28.730,8.712849080832001,-4.2319564691584,2.2643836,-33.916,14.5485,13.469111774520652,24.0413368539239,62.598712757876726,-60.8737025475827,0.007201022468474149,-0.011344023410556656,0.004586930519699627,8.572475,-4.221729,2.2045553,0.14037374084096,-0.010227645658944,0.05982828,-0.5282430601387611,-0.33008545893916696,-0.4108370675156207,0.6657446105665171,0.0,0.0,1
2018-02-19 04:51:28.740,8.717637,-4.2271686,2.254809,-33.916,14.5485,13.365720902268851,24.05327086727854,62.594012153296234,-60.874753669656485,0.00029591063682219386,-0.0073982452210412525,0.00310726368011264,8.572475,-4.221729,2.2045553,0.14516163,-0.0054397583,0.05025363,-0.5282491805729645,-0.3300544160228124,-0.41089604405664226,0.6657187510375561,0.0,0.0,1
2018-02-19 04:51:28.750,8.748755459584,-4.246318262777599,2.2524149654208,-33.916,14.5485,13.262330030017052,24.06520488063317,62.58931154871574,-60.87580479173027,-0.00660920119482976,-0.0034524670315258504,0.0016275968405256524,8.572475,-4.221729,2.2045553,0.17627976957952,-0.024589436027712002,0.047859684920576004,-0.528255301007168,-0.3300233731064578,-0.41095502059766376,0.6656928915085949,0.0,0.0,1
2018-02-19 04:51:28.760,8.7032758064,-4.3157331218112,2.2500214686144,-33.916,14.5485,13.158941804537703,24.077138588480977,62.584611064469186,-60.876855886895676,-0.01351413625788146,0.0004932101473608362,0.00014796787992490783,8.572475,-4.221729,2.2045553,0.13080055139648,-0.09400435930944,0.045466175614976005,-0.5282614212846902,-0.32999233098479175,-0.41101399562890517,0.6656670326416293,0.0,0.0,1
2018-02-19 04:51:28.770,8.698488000000001,-4.3612123,2.1973617,-33.916,14.5485,13.055553579058355,24.08907229632878,62.57991058022263,-60.87790698206108,-0.020419071320933166,0.0044388873262475245,-0.0013316610806758371,8.572475,-4.221729,2.2045553,0.12601279999999998,-0.13948345,-0.0071935654,-0.5282675415622126,-0.32996128886312565,-0.4110729706601466,0.6656411737746636,0.0,0.0,1
